(35,-621,-154)
(41,-607,-154)
(39,-624,-161)
(36,-628,-154)
(31,-623,-153)
(32,-612,-159)
(30,-621,-154)
(37,-619,-159)
(45,-614,-151)
(32,-618,-155)
(31,-628,-162)
(30,-618,-159)
(35,-617,-156)
(42,-621,-155)
(30,-617,-157)
(36,-626,-157)
(36,-621,-148)
(41,-620,-160)
(44,-626,-167)
(41,-618,-158)
(48,-624,-166)
(42,-621,-159)
(47,-618,-157)
(47,-613,-157)
(45,-616,-154)
(42,-617,-162)
(51,-619,-160)
(52,-623,-160)
(53,-612,-150)
(56,-619,-152)
(59,-625,-157)
(65,-625,-164)
(68,-607,-160)
(62,-622,-158)
(70,-619,-159)
(75,-621,-152)
(72,-615,-158)
(70,-619,-161)
(79,-617,-158)
(84,-615,-154)
(97,-613,-161)
(86,-616,-153)
(94,-606,-158)
(96,-616,-160)
(101,-608,-150)
(114,-607,-155)
(106,-613,-155)
(113,-615,-152)
(113,-611,-155)
(117,-606,-151)
(118,-592,-145)
(129,-605,-165)
(143,-618,-159)
(132,-595,-157)
(135,-597,-155)
(144,-599,-159)
(145,-605,-166)
(155,-601,-153)
(165,-597,-149)
(166,-591,-157)
(178,-591,-164)
(187,-591,-161)
(176,-585,-149)
(173,-578,-150)
(190,-574,-153)
(190,-585,-166)
(196,-566,-159)
(194,-572,-158)
(214,-575,-165)
(216,-575,-157)
(226,-560,-160)
(228,-561,-156)
(236,-562,-163)
(237,-562,-158)
(247,-553,-154)
(244,-546,-162)
(256,-550,-156)
(266,-536,-154)
(258,-537,-158)
(267,-533,-156)
(273,-519,-157)
(276,-532,-166)
(292,-522,-157)
(288,-518,-157)
(294,-505,-164)
(302,-522,-161)
(299,-492,-157)
(306,-501,-156)
(311,-505,-161)
(314,-486,-161)
(331,-491,-162)
(330,-479,-157)
(329,-483,-154)
(336,-473,-155)
(345,-463,-161)
(355,-461,-162)
(350,-460,-166)
(354,-445,-154)
(361,-445,-159)
(367,-440,-159)
(367,-434,-160)
(365,-427,-155)
(375,-426,-169)
(382,-420,-154)
(389,-412,-157)
(388,-412,-157)
(397,-397,-164)
(391,-395,-151)
(397,-392,-155)
(407,-380,-162)
(415,-376,-163)
(406,-372,-167)
(406,-356,-165)
(416,-353,-158)
(425,-341,-164)
(422,-338,-165)
