(420,-249,-282)
(425,-246,-277)
(421,-243,-283)
(421,-247,-279)
(423,-242,-284)
(427,-239,-278)
(437,-248,-290)
(418,-241,-281)
(423,-248,-280)
(421,-237,-276)
(424,-240,-284)
(427,-251,-271)
(431,-229,-288)
(414,-240,-276)
(424,-250,-280)
(431,-245,-280)
(428,-242,-277)
(424,-239,-280)
(430,-234,-275)
(429,-236,-281)
(429,-250,-277)
(426,-238,-270)
(426,-239,-285)
(430,-236,-274)
(440,-233,-283)
(439,-230,-282)
(433,-230,-275)
(431,-234,-273)
(438,-225,-277)
(430,-222,-279)
(438,-221,-269)
(431,-217,-278)
(434,-213,-283)
(437,-220,-277)
(444,-216,-280)
(440,-201,-268)
(439,-200,-270)
(446,-192,-273)
(450,-185,-275)
(448,-180,-277)
(452,-177,-259)
(456,-167,-272)
(466,-169,-264)
(451,-154,-265)
(453,-152,-255)
(455,-144,-260)
(462,-145,-251)
(462,-139,-238)
(464,-135,-247)
(458,-120,-252)
(471,-110,-241)
(460,-111,-237)
(470,-104,-230)
(479,-100,-235)
(468,-91,-228)
(473,-86,-221)
(477,-82,-217)
(487,-76,-207)
(481,-62,-207)
(478,-65,-197)
(491,-49,-192)
(485,-53,-192)
(488,-41,-185)
(485,-44,-178)
(501,-26,-161)
(498,-23,-170)
(503,-21,-162)
(507,-13,-154)
(492,-14,-155)
(506,0,-145)
(499,1,-133)
(495,4,-133)
(505,15,-126)
(507,18,-126)
(504,23,-107)
(512,35,-113)
(508,37,-94)
(510,42,-100)
(507,51,-79)
(516,54,-87)
(509,63,-73)
(510,71,-67)
(516,73,-59)
(516,69,-52)
(518,86,-50)
(514,93,-53)
(523,91,-49)
(527,92,-23)
(521,101,-23)
(525,113,-17)
(517,106,-12)
(522,116,-6)
(526,116,1)
(519,120,14)
(522,134,14)
(521,139,17)
(518,143,37)
(518,142,28)
(526,155,42)
(522,164,57)
(519,158,60)
(523,173,64)
(513,163,71)
(514,165,75)
(513,169,86)
(525,185,93)
(515,186,101)
(509,179,102)
(508,190,109)
(506,198,119)
(515,199,130)
(512,214,126)
(502,209,132)
(513,223,147)
(508,230,158)
(505,227,156)
(496,222,164)
(495,226,167)
(497,232,167)
(496,240,177)
(494,227,181)
(494,247,177)
(492,245,187)
(481,245,201)
(484,254,193)
(491,246,201)
(482,258,198)
(481,251,215)
(477,257,202)
(488,248,229)
(483,246,212)
(485,242,216)
(481,237,219)
(478,243,238)
(482,238,226)
(476,246,229)
(490,238,226)
(484,235,237)
(484,229,236)
(484,224,242)
(485,223,241)
(489,218,240)
(493,212,250)
(489,226,239)
(490,214,244)
(491,207,246)
(488,218,238)
(492,218,243)
(499,224,246)
(490,210,238)
(489,219,239)
(483,222,245)
(482,218,234)
(491,214,240)
(497,222,246)
(489,218,242)
(497,218,232)
(490,226,222)
(494,226,233)
(484,226,229)
(486,235,225)
(491,233,233)
(495,232,232)
(483,227,221)
(487,239,211)
(487,235,214)
(495,240,213)
(484,243,210)
(482,241,209)
(488,237,213)
(487,245,209)
(488,240,202)
(483,238,194)
(489,249,190)
(486,240,191)
(494,238,191)
(495,237,185)
(491,235,176)
(497,241,181)
(497,226,180)
(500,229,172)
(489,219,167)
(506,220,149)
(499,217,152)
(506,216,140)
(507,207,137)
(502,204,131)
(513,199,132)
(517,186,122)
(515,197,127)
(517,180,108)
(525,186,98)
(522,164,79)
(520,172,82)
(522,157,87)
(527,156,74)
(524,149,70)
(541,141,48)
(537,140,42)
(538,126,38)
(538,120,21)
(544,105,18)
(522,101,4)
(538,106,-2)
(542,97,-9)
(540,75,-10)
(541,77,-23)
(549,70,-28)
(532,72,-36)
(550,55,-42)
(533,46,-56)
(536,51,-58)
(536,45,-68)
(537,33,-75)
(532,34,-85)
(541,10,-90)
(535,11,-94)
(530,9,-100)
(529,17,-99)
(526,-2,-108)
(526,-10,-122)
(519,-22,-123)
(526,-20,-129)
(526,-28,-142)
(517,-34,-145)
(522,-31,-150)
(528,-40,-143)
(517,-53,-146)
(504,-56,-152)
(507,-66,-161)
(499,-64,-170)
(511,-66,-178)
(511,-73,-168)
(499,-89,-171)
(499,-83,-183)
(501,-100,-193)
(492,-104,-177)
(500,-100,-192)
(491,-110,-201)
(496,-117,-191)
(497,-114,-203)
(486,-112,-202)
(483,-117,-207)
(477,-122,-212)
(481,-118,-204)
(482,-127,-213)
(487,-143,-212)
(475,-145,-216)
(467,-143,-214)
(471,-147,-211)
(475,-155,-221)
(464,-161,-226)
(462,-157,-229)
(463,-163,-228)
(452,-167,-232)
(455,-181,-240)
(447,-179,-238)
(450,-175,-227)
(445,-183,-241)
(450,-184,-241)
(445,-183,-242)
(444,-183,-238)
(443,-190,-241)
(447,-183,-242)
(446,-183,-243)
(431,-196,-249)
(431,-197,-245)
(442,-202,-249)
(439,-193,-249)
(421,-206,-251)
(429,-200,-252)
(433,-204,-257)
(425,-207,-255)
(424,-201,-259)
(427,-208,-260)
(419,-209,-257)
(431,-206,-253)
(413,-205,-262)
