(391,185,-214)
(395,174,-212)
(395,184,-221)
(389,176,-212)
(401,175,-218)
(392,179,-218)
(400,178,-216)
(401,184,-219)
(403,182,-222)
(394,181,-217)
(393,174,-212)
(405,186,-212)
(408,181,-221)
(397,186,-216)
(398,177,-212)
(399,184,-215)
(396,185,-210)
(402,171,-220)
(402,181,-214)
(404,174,-220)
(402,183,-213)
(406,182,-220)
(402,181,-216)
(395,179,-210)
(398,182,-221)
(404,189,-227)
(404,181,-210)
(387,182,-215)
(403,182,-206)
(396,184,-204)
(404,187,-208)
(407,171,-203)
(393,175,-207)
(404,181,-205)
(406,176,-207)
(396,175,-201)
(399,173,-198)
(404,172,-193)
(408,165,-197)
(414,163,-190)
(412,163,-186)
(410,164,-182)
(422,166,-189)
(420,156,-182)
(428,155,-180)
(424,149,-176)
(420,154,-181)
(438,147,-168)
(430,138,-163)
(433,141,-158)
(434,132,-147)
(450,131,-151)
(447,125,-141)
(455,114,-140)
(455,104,-129)
(449,98,-127)
(453,104,-128)
(448,113,-111)
(462,94,-106)
(473,97,-97)
(454,89,-98)
(472,96,-91)
(461,80,-86)
(471,78,-81)
(479,75,-69)
(475,59,-68)
(472,72,-58)
(482,61,-56)
(474,53,-45)
(481,50,-37)
(488,56,-37)
(486,52,-33)
(490,39,-22)
(492,39,-19)
(488,35,-9)
(500,35,-2)
(486,29,0)
(493,18,13)
(500,22,14)
(489,22,37)
(492,26,36)
(502,22,31)
(492,18,34)
(501,11,52)
(501,7,45)
(498,7,53)
(497,-5,56)
(504,-5,70)
(505,0,68)
(495,-10,72)
(501,-11,82)
(492,-20,87)
(496,-12,82)
(494,-27,91)
(499,-17,94)
(496,-28,88)
(498,-35,96)
(498,-21,96)
(492,-41,95)
(503,-38,107)
(509,-50,105)
(502,-49,97)
(497,-54,98)
(505,-53,96)
(501,-46,95)
(498,-61,99)
(504,-55,104)
(491,-58,103)
(502,-71,102)
(504,-71,99)
(501,-77,100)
(502,-56,106)
(515,-71,113)
(509,-70,111)
(509,-67,120)
(506,-75,107)
(501,-82,111)
(491,-73,115)
(511,-64,105)
(516,-73,108)
(499,-74,110)
(507,-66,110)
(510,-64,109)
(514,-66,96)
(505,-57,111)
(522,-56,100)
(506,-66,90)
(513,-53,100)
(512,-56,93)
(514,-45,89)
(513,-41,101)
(509,-44,94)
(507,-25,91)
(511,-35,91)
(519,-21,84)
(506,-16,84)
(512,-6,67)
(520,1,62)
(516,3,65)
(511,8,61)
(512,16,56)
(514,18,50)
(510,24,46)
(509,43,44)
(512,41,32)
(514,51,30)
(518,58,21)
(505,62,21)
(510,70,11)
(506,73,2)
(512,81,-1)
(507,86,-4)
(500,89,-13)
(499,97,-10)
(506,109,-31)
(495,111,-26)
(496,112,-34)
(488,126,-48)
(488,135,-52)
(495,135,-63)
(480,147,-69)
(481,151,-73)
(470,167,-67)
(467,172,-80)
(473,175,-86)
(456,171,-97)
(461,185,-92)
(467,188,-101)
(456,200,-116)
(455,199,-117)
(447,207,-127)
(434,211,-146)
(430,213,-145)
(434,226,-146)
(428,209,-163)
(426,208,-148)
(426,222,-159)
(412,230,-173)
(422,229,-172)
(413,229,-174)
(413,241,-177)
(401,230,-184)
(411,241,-180)
(394,238,-186)
(393,246,-192)
(392,245,-187)
(393,242,-193)
(388,253,-197)
(388,253,-194)
(389,243,-202)
(381,250,-198)
(382,248,-195)
(380,246,-198)
(387,243,-193)
(378,252,-209)
(372,247,-205)
(378,251,-201)
(375,244,-203)
(371,252,-197)
(373,246,-201)
(375,247,-204)
(377,239,-208)
(380,235,-198)
(381,247,-196)
(377,246,-202)
(384,240,-204)
