(521.9877352881954,-132.2774406269467,-229.1392677020791)
(521.700264417013,-131.68128100567012,-229.7299832839025)
(522.5335001347825,-129.63308523081386,-229.17376198030607)
(522.8633052012874,-129.8682181004399,-230.3795363415416)
(522.6365795166894,-131.96181465879866,-228.75216929724684)
(520.9767982581903,-129.76802405478972,-231.55836135632072)
(521.9202666362485,-129.4015428120984,-230.70867702321618)
(523.3799439728331,-129.6562508280069,-229.0189131109878)
(522.5233433222478,-132.66748357311818,-228.90522803984348)
(522.1237718413662,-131.3160130924147,-231.52610710223553)
(522.5024184110657,-132.15331953921532,-229.45290114185644)
(524.6932056238834,-132.5356226242284,-229.2160732848511)
(522.6650785319962,-130.40871496559743,-230.4604741671099)
(522.705356489982,-131.89574708729648,-228.72251154451374)
(523.9107789110684,-128.19248251608028,-228.88402654478423)
(522.5592382306068,-128.31073912869675,-229.96304709117638)
(523.1588859016116,-128.3339479808138,-231.47682358171582)
(522.3552194299266,-128.98748844857965,-229.221014495993)
(521.9625317762353,-124.84339912311687,-229.08864330602873)
(523.6894215051276,-125.53129086273016,-228.1906012561815)
(523.0707600911944,-125.3951499394693,-229.28569412445037)
(522.6693562812239,-121.03919077569958,-227.96089194893108)
(524.6906681620138,-122.88217396421638,-226.6353350025928)
(524.7124832340461,-120.48185746940528,-222.56760456375702)
(524.4365997398081,-118.9176280140324,-225.22743764930794)
(523.3375301935916,-117.75926050339191,-221.1980965082027)
(527.2523339724268,-114.5320233697836,-220.6592226191408)
(525.2395608957914,-115.72976068396314,-220.68293752909975)
(527.1447853566278,-110.96326407200321,-220.45205842405164)
(525.7189346708494,-108.86390933045013,-216.2062755491917)
(527.3215476943055,-105.56520316423963,-215.1560041959353)
(527.5342087141399,-102.16170492144563,-214.2357705376221)
(527.335851785354,-102.19820754288958,-213.57697880872067)
(528.423845146309,-98.16307767707067,-212.5302440866337)
(527.5239250944351,-95.09784180447011,-209.0985398846587)
(528.4386840018709,-92.3137379166645,-210.1611061297557)
(527.0858677545142,-88.34144245223617,-204.5229576379607)
(526.7806824505041,-84.99318148820603,-202.996582159678)
(528.7227268059117,-83.6998417086985,-203.20630559449546)
(530.3320718663336,-78.50025038915109,-197.02548539462046)
(529.4191051003505,-72.31017536017794,-196.35239746458066)
(529.0184593810752,-70.78086814467294,-193.33700824778558)
(529.0550235280572,-66.35707240840988,-191.6876523140784)
(529.0728603954141,-61.882696414108985,-188.04348230009285)
(529.8247936046924,-58.53203056627231,-186.40562043295645)
(529.403027315947,-53.582647821144256,-182.08602450650005)
(525.8773713624605,-49.29967648623716,-180.46808758727974)
(529.3735585169653,-43.14958659170736,-175.17041982842878)
(528.2186161313398,-40.309575537678796,-173.23287186646598)
(527.0214886406283,-36.313656648366376,-170.14160629899158)
(527.7777630978989,-32.07819985605948,-166.46151180702645)
(524.3303230520705,-26.681998211592745,-162.00297398178543)
(523.5250689693684,-22.790518368686893,-157.09554614403083)
(524.2010418262852,-17.88945962303983,-153.33407916456102)
(523.8022895199384,-13.655674356393293,-150.32780665254023)
(523.4308814569175,-6.886614206165113,-145.49183324870458)
(521.1592546004476,-2.7435498620542296,-140.78998884784642)
(518.9138046507592,0.46852734157692255,-139.14197338127312)
(519.327459506437,7.730952899510713,-135.13676507650746)
(517.6692903378748,11.417748289406902,-131.58807966283766)
(516.421194646595,15.42570428105199,-128.02765091696165)
(514.0121293257267,19.608542757917267,-121.35491703642641)
(511.34033724384454,25.34254855446759,-122.05533564723898)
(512.4906133820721,29.571743605359025,-115.98548967426291)
(510.5862321278103,35.78923035430994,-110.28386437344084)
(506.3282031186793,38.30616486163342,-109.34553823889097)
(506.73540019132196,44.041778797160894,-102.257530519205)
(504.73320044228456,49.654304177535785,-98.79572805225088)
(502.33524195615036,54.18034315292288,-96.45799804141433)
(498.95104977463035,58.47144007526203,-91.86362597449062)
(497.76233615668275,61.96337435294033,-87.39259881197002)
(494.7707627496685,67.6732183872606,-83.366740995705)
(494.62697899394686,71.30677788921882,-81.55439027487469)
(490.0375331705514,74.45225236471416,-78.09893526973046)
(488.17800922535406,78.99054670237189,-74.71459584326252)
(485.0550205938575,82.53134536391048,-69.68344584200014)
(482.7914285823758,87.41732958720777,-66.99754880366055)
(479.31563839365583,92.35966734525171,-65.15164938252396)
(478.52034644773045,94.47234809291149,-59.449040921856756)
(476.9893627710858,98.8948800198342,-58.1243958556893)
(471.90399506929504,102.69499725787522,-53.76556279179723)
(468.91441868994036,104.7790666305026,-52.860351772032026)
(465.98814280542075,108.10324681837446,-50.37515025053043)
(466.08992048776287,112.97087061070725,-45.82507821609952)
(459.8572341446031,113.5355644861347,-44.608234972067024)
(458.39631498365037,120.9068874561995,-40.27878610310139)
(455.1049699094467,121.0611526769243,-38.25158297296785)
(454.0946457562893,124.08059234808626,-36.08476552571708)
(448.904865507166,126.34340821182745,-34.17238205304889)
(446.42196276531655,131.06105212358088,-33.755838240265504)
(444.6982322438463,132.78764079796235,-32.244827601538475)
(440.83626022548987,135.51977675413764,-29.929803942297422)
(439.2846815486218,137.9168465390751,-26.637841408721666)
(435.74588539415316,139.74950344326638,-26.514209883553942)
(434.3129422377632,142.8150440815822,-23.54305797526771)
(433.10247176009574,143.77270213753422,-22.20911509343993)
(430.14185725334437,146.61277669771567,-20.02722505595155)
(426.9645533313339,149.2518584827506,-19.963424747001508)
(425.7146716451814,151.5235567845912,-18.50596733225963)
(422.051327187519,154.36220025966296,-17.20898519380094)
(419.7427182041158,152.88645436247447,-15.540501254282646)
(420.7633371965657,156.4803537633927,-15.248713949567962)
(414.4780345572535,157.94308504187106,-15.293037360078293)
(414.1783547304093,160.07920176972058,-15.267666686087715)
(410.74472026459335,162.04512304110398,-13.722405593364126)
(409.4504112955255,167.7482606793674,-11.28616271767016)
(407.0723205833459,163.99601223865855,-9.755469520828878)
(404.2916676596836,169.62178446910772,-8.110277029845422)
(405.07201663367465,168.85742058437185,-10.725282332924776)
(401.9052572812465,169.80774168621934,-8.154999885947928)
(399.2853087611918,174.53251654684013,-8.864744069303205)
(397.9607539774227,174.03106470383648,-9.83241680021698)
(396.3033232478653,177.00882698569617,-9.180981131257981)
(394.8170304424909,175.6012993201334,-7.853662854498089)
(392.8748196321557,176.80348521912123,-7.3234259736566)
(392.6821070807308,177.98871456279872,-6.523677742687189)
(391.8494681951743,178.75999780526902,-5.859030349471355)
(391.0143140642937,177.9313742330437,-5.073298973528246)
(392.5047716619601,179.26954939001627,-4.532604783177983)
(390.4299342896069,179.2272191981219,-5.358206556581593)
(388.5074992183308,177.9206053966098,-3.132647309853)
(390.9252619672549,175.5805541728277,-2.599520707194135)
(389.66941020160533,177.25861771516333,-4.93361061436081)
(390.1198472866934,177.1403380867314,-4.835416008613766)
(391.260580423586,173.79230907466538,-4.085223831149337)
(392.23952776635895,172.86830374813906,-2.7161293810862364)
(390.9987512605963,170.88924193703005,-2.5993358953886436)
(393.40038170588605,168.98773499272886,-2.055357890918525)
(392.81359214310817,167.9012044681672,-2.8419945080876614)
(394.15843774075006,165.9642523307007,-1.708135354391566)
(392.8251570493506,165.0544716759136,-2.3435693710304113)
(394.22644602080356,161.18284144609245,-0.5405169649957094)
(397.19127895125627,161.47562035430565,-0.656591088182758)
(398.1058408460206,157.90637480031774,-0.10707291849434604)
(400.05129598107527,154.91609496487894,-1.0422885937888464)
(399.22683817856205,151.42774137172955,0.43891520946776336)
(401.6061143925409,148.57947051699048,-1.6588025390770211)
(404.5171851249145,144.3206720957423,-1.711177979609508)
(404.8861285964742,143.94955048984852,-1.8397266917798774)
(406.87446242764213,138.67911655609794,-3.0177498817270583)
(411.51319490044926,134.1326043121435,-0.8997381647913223)
(412.87492975493444,124.04239562835943,-0.09047165434192893)
(415.15349376297775,121.53992017404953,-1.3969082361166558)
(416.1682460506792,116.88996045604104,-2.622816239530058)
(420.47783485089724,113.35058154184036,-5.40944442825667)
(422.60083428071334,108.21434789987228,-6.540359237056156)
(425.2881881389653,103.49623406298842,-5.918636753712211)
(425.1206009180356,99.06675181056112,-3.662914278498119)
(430.26007348269155,95.9198970823362,-7.894628785241861)
(431.98721891021336,88.96032196118468,-9.314526282213372)
(434.1042818367977,86.722553841834,-9.120350563722509)
(438.8791757052357,80.47909638590708,-11.524957223617228)
(442.4820842096115,74.87960689327898,-12.833770379748692)
(443.411448127556,69.8479948941524,-14.970383018371601)
(445.2657672692903,63.80311241980669,-16.886981291545347)
(452.7925421134089,58.74316078868662,-18.834637261465144)
(450.3942527195402,54.33556007692706,-20.499700997068846)
(454.5926405063163,49.768419314946904,-24.29714425740584)
(455.6224146157584,43.95339733772085,-25.21117573690387)
(460.26347917806316,37.96963877286937,-29.290121345521644)
(460.1013681625991,34.36899839370289,-30.57208509641466)
(463.08623226182084,28.049742013020047,-33.608854425419516)
(467.13216430132456,23.738402665149287,-36.8904770808766)
(469.93686778733246,17.7556838097806,-38.395143647753414)
(470.7084690012563,13.846548621745443,-40.79962762078309)
(474.61182480216763,7.434209511014243,-45.66767819887885)
(477.36670933494395,4.233453563924758,-48.34139058682129)
(478.0524448020508,-1.5095039460742867,-51.561214670967985)
(479.8795049273341,-4.326762704896211,-54.45511672898697)
(484.4013151107612,-9.953047173812834,-60.597455343325024)
(484.4467621562276,-14.656130261224511,-64.3532034142786)
(486.54549945468557,-17.471738574405034,-66.84063595589647)
(488.5867333572868,-24.776558822590477,-69.50605263543152)
(491.40128425443163,-29.68136450310772,-76.57273503521054)
(491.67553647588323,-31.880444503883417,-79.75029485038601)
(493.3587639655438,-36.2685886479818,-83.42902713709977)
(494.01086083911287,-41.27929963000868,-87.38082957907403)
(497.31410086683326,-44.26429734028042,-91.59394228175107)
(497.82591684189265,-49.84064760551875,-95.44224877260338)
(497.4357542514226,-54.69266208674534,-99.282757748194)
(499.3760654069974,-56.22386675160622,-104.34708505765437)
(501.2977055985102,-61.552986424905654,-108.84902676808196)
(504.0854767855132,-64.59678229896738,-114.31272721376973)
(504.7356038409918,-68.68916675805023,-118.08090661128094)
(506.50487117191864,-71.43677848752924,-121.6239851680719)
(506.09660738702433,-75.06177725787315,-125.54334002286166)
(505.53725683281664,-76.82762123789476,-130.3126500873459)
(507.85326880637956,-79.79205739102832,-133.6103308149887)
(508.79199252072846,-82.39372870895592,-137.62325848510622)
(510.67895533519425,-87.29372814099979,-143.37288325606457)
(511.80981626431395,-88.16873849329072,-146.27587254126018)
(513.281664574649,-91.89643837796038,-151.98235256427492)
(511.0209125353667,-93.77255401523962,-157.1511241171754)
(511.71389555030413,-94.89577584188575,-160.07012184623176)
(510.9107393229273,-96.44392305411529,-163.75438504025658)
(514.1238245130069,-97.08250342969616,-170.54002337517915)
(513.5785106129673,-101.67103887958788,-173.92623492704018)
(515.2753771791997,-103.33471786532385,-177.92710006106768)
(514.7492224858505,-103.21786058041498,-182.34816035987032)
(516.324738171043,-102.93156825275263,-186.41867721973247)
(514.701161568837,-105.14909215902522,-192.44653731324297)
