(39.93535834156479,-609.579770847789,-222.13622994186116)
(38.00921039113726,-612.7065711171571,-219.7043987268599)
(39.445164786472574,-608.2562382141135,-223.65601461935205)
(39.42323758987016,-608.9846893896797,-222.90135463659766)
(37.825207509021915,-609.9189559195677,-221.88921700795066)
(37.089264291001584,-610.1609102568643,-222.0206390319304)
(38.123790935341475,-609.2588154182038,-223.23879443221148)
(38.28934999985346,-612.2814632035269,-222.5456285176644)
(37.74229686700218,-609.0626501212729,-220.62540896277454)
(38.82396439906006,-609.8996577228136,-221.92818271064016)
(37.96052277322872,-609.665417562977,-221.91248137242587)
(37.67404776577238,-609.7911172000685,-221.76291644575338)
(37.75888208911439,-610.4397790077351,-222.0534267992448)
(39.53260029482124,-609.7284754712965,-222.79566580090113)
(39.2443458997475,-609.8978000416964,-222.16798937954297)
(38.93821112218483,-610.1820215788267,-222.96686699178247)
(38.56421199683487,-608.5575283408725,-222.6272623398652)
(39.73408249299201,-611.29366548462,-222.25249853578214)
(38.50663799632627,-610.8482295588929,-222.45536062217462)
(40.72868358577008,-610.7179327336679,-220.55164295412393)
(39.407548537945445,-610.9555931845554,-220.46134937043348)
(39.071312002733336,-609.4028667652256,-222.48426853088012)
(42.721890371229506,-609.6124135682029,-221.99761773559644)
(41.879184418230146,-608.4139747899897,-218.29883209411668)
(43.351767735255514,-611.0917204530343,-222.09339422994034)
(42.2334099620667,-610.5626258818302,-221.39582820586037)
(47.3070910589519,-608.7973325542048,-221.0434615175732)
(48.71052190092225,-607.4230688393704,-221.39792956788736)
(46.219922254016964,-607.3458468138324,-222.86791649348197)
(51.85867565251348,-610.128993148343,-220.8508990467456)
(53.33376813747932,-607.0775189881455,-222.2895295005568)
(55.39704437289205,-608.2212895544777,-221.53555488635118)
(58.61224506425093,-608.3988352761556,-221.40918021716593)
(64.83501259040027,-607.6060993587668,-220.57180808949838)
(66.75917790166133,-608.1386298033499,-221.86610351190168)
(69.80250532218548,-606.679492482233,-220.77529835519957)
(70.38003374263862,-607.0701740453798,-220.53879768380116)
(73.93822065032397,-606.2481641813878,-221.32067090926486)
(77.1565795847453,-607.4474393322307,-221.04969373097657)
(80.25174747474684,-606.3934582228237,-222.26064458121996)
(84.0064684914035,-603.6650881335145,-221.1650412983303)
(88.7557667834928,-602.5634180055342,-221.73630738470396)
(92.992165150804,-603.2472184248455,-223.0702054000604)
(97.27987332915812,-602.1156331574389,-223.46970957847898)
(103.0205799656296,-602.3914192679999,-221.90002511094573)
(107.35048295146363,-599.3540159330955,-221.72477369417305)
(113.25757565779956,-599.7624555227728,-222.41251987864192)
(116.44980808555752,-597.6183239224853,-222.83247293405668)
(121.77950605490572,-595.4374703403543,-222.90542975357207)
(127.49264724347998,-596.8603738048392,-221.49828327550804)
(132.48713127261428,-593.526434870094,-222.28568936511937)
(139.01678757690016,-592.4172534782457,-221.9490837554602)
(146.5718180269532,-590.0161707241065,-222.08582426153615)
(149.59046026236086,-587.4454580010125,-222.71369161873506)
(158.42069849333225,-585.6581555807744,-219.85145845543352)
(164.56071390785078,-582.6564593134364,-223.43018953341934)
(169.4776533857204,-580.7203623718956,-221.7361144997183)
(175.10152517726576,-580.0166680743647,-222.47399831350336)
(182.61662481312163,-574.828945199425,-222.36021710776706)
(189.53354250717405,-572.8126841039651,-223.14025993211916)
(196.73950490986562,-570.4101950062765,-221.27153847413035)
(202.909976427738,-569.7652218990654,-224.07777902544322)
(209.40677993594522,-563.027997985347,-223.5646247822128)
(217.612780279469,-560.7372900678043,-220.61674272739126)
(222.80739117225403,-554.9164774302948,-222.68192155049553)
(231.36043450628662,-553.1460444306293,-222.3552735672976)
(238.3588952666792,-549.5761221076132,-219.34046693074177)
(244.45021127071007,-543.0235908370797,-220.90803579369432)
(252.69324923814045,-536.8883714706974,-222.4641573866401)
(259.2362956984278,-533.6607938298781,-222.75684890832)
(266.5351781464554,-530.244575920851,-223.55708545060816)
(273.36511764769153,-523.7747262643386,-222.95159442446845)
(280.0828994476919,-517.2802042878037,-221.5904849036103)
(285.8781856750673,-514.4292710349442,-222.0491562001093)
(295.2988301248787,-510.3038365565972,-221.81444771101448)
(301.14307756555036,-502.030087366122,-221.2403204431768)
(309.91433110712,-497.6439524074684,-221.69625781123213)
(313.4735210587892,-491.8329001956132,-222.24560422893884)
(322.63163732501613,-484.60116241415756,-221.9003479546751)
(329.26668746752915,-477.0436518834154,-223.34622780971273)
(336.4710352509468,-470.26635928131645,-222.12287727586803)
(342.0847397650092,-461.2863617009574,-222.98958117343062)
(351.8627346512755,-455.53271318835937,-221.17258738621112)
(355.29024188290555,-449.12813557311136,-222.71081733866907)
(365.3184546204455,-440.6550612661975,-222.6053990955575)
(370.4349886373356,-433.7562505746586,-222.5525916981588)
(375.9050790407608,-426.09077383950023,-223.09215697273854)
(389.4551821317192,-409.68618776112385,-224.79896209321103)
(395.23974147053747,-402.46656975209356,-222.06444305882079)
(400.242939158455,-394.2520809316978,-220.76932564758044)
(406.3786187379831,-383.86507879887085,-220.92622178134445)
(414.24895395950364,-374.97969098963176,-223.72029412375434)
(417.79948939876397,-364.80654522313847,-221.88029717680922)
(425.4354408720611,-356.30649211550264,-223.32144930065772)
(427.3107576474169,-345.7708894656837,-221.80815484773942)
(434.6031214118418,-336.85124076695985,-221.8232108109382)
(438.55636678539713,-325.7486296630244,-221.9063982244169)
(443.3706104628408,-317.41281978894847,-223.2102599285067)
(446.21458241107047,-306.56955733117843,-222.8567870944723)
(453.0469582273058,-298.40591704276886,-221.704923947049)
(458.05330713783155,-287.24200612760313,-223.0240925973699)
(463.08452509537375,-277.4151784713592,-220.6445120208586)
(465.22193945919815,-265.4852047589508,-221.50642030978406)
(469.1728164165768,-254.87614241090367,-223.24996749588576)
(473.8955787561107,-243.12384476192898,-223.7716699750406)
(476.2206225333352,-235.2072014301217,-223.83172105198202)
(480.6581380402888,-223.42988764046424,-223.19114193571568)
(480.84895686608303,-210.42572138148196,-222.64336119929357)
(485.16452749304517,-201.37190161765872,-223.95891424987553)
(486.81394238051456,-191.06977109398042,-226.0289928406475)
(490.57486510518817,-179.3603537613566,-224.67484138005636)
(493.96206945939184,-168.20676729220162,-224.99661143545498)
(493.3077152930614,-157.6222093737466,-226.36775965616974)
(495.87414112499766,-142.81044037411013,-228.92220525197337)
(495.8801953478859,-132.09582408573826,-227.02970800584674)
(498.28540724302934,-123.19463606283425,-228.59093817326163)
(498.5431275882755,-111.4958552548749,-227.97437989844772)
(499.4386268501371,-101.28512603862357,-230.0605497478924)
(500.8878003104068,-90.1225218547539,-230.2641310300388)
(500.31613808572274,-76.04937430774147,-232.16005784538908)
(501.2145164707859,-65.14399331324977,-231.51446744871663)
(502.3325361516848,-57.09812827916456,-232.98180000708234)
(501.4807909562746,-42.52856130462892,-235.61693965965907)
(503.09504097593936,-30.991127043754606,-236.24037737751064)
(500.6865369080807,-21.082531837373036,-236.02347935657053)
(498.54945794056385,-8.879549763381034,-237.95782499598565)
(496.25825267002256,-0.5218054932243925,-237.73349036450702)
(497.0230441477032,11.191103286597922,-237.64910355196784)
(497.0114396022994,20.98411208578203,-238.20710099746734)
(492.8415559653118,32.64759070437275,-240.71905273233608)
(492.286802096811,42.08142955241244,-242.14433691117418)
(490.0312467746212,52.08934621641357,-243.5576147355461)
(485.9876037044983,63.84910445263825,-243.79513806157988)
(484.36822507366895,71.59573351774445,-243.0776939142606)
(483.00882939356416,82.71209143832768,-244.98311552821804)
(480.7192664833126,93.9524670813248,-245.25149948678268)
(477.5280364705253,102.28230174645854,-246.74364848177814)
