(568,-49,-63)
(574,-46,-50)
(564,-53,-60)
(571,-44,-59)
(559,-47,-51)
(574,-43,-54)
(563,-52,-54)
(567,-50,-51)
(565,-52,-57)
(564,-47,-54)
(565,-51,-51)
(565,-56,-47)
(576,-62,-53)
(561,-50,-60)
(575,-53,-55)
(561,-50,-54)
(564,-55,-51)
(561,-42,-52)
(578,-49,-55)
(563,-55,-63)
(561,-53,-51)
(571,-49,-48)
(566,-47,-52)
(574,-44,-53)
(574,-45,-49)
(569,-52,-60)
(568,-52,-54)
(564,-52,-49)
(565,-52,-51)
(565,-50,-54)
(569,-48,-48)
(565,-57,-60)
(561,-56,-54)
(566,-51,-50)
(569,-70,-59)
(572,-66,-47)
(578,-70,-60)
(558,-58,-56)
(562,-60,-60)
(568,-68,-50)
(558,-72,-55)
(565,-68,-43)
(565,-70,-54)
(565,-66,-52)
(568,-84,-53)
(568,-77,-52)
(569,-83,-42)
(557,-89,-50)
(562,-83,-50)
(561,-88,-51)
(565,-101,-43)
(561,-96,-65)
(565,-101,-54)
(562,-103,-58)
(561,-101,-64)
(564,-113,-54)
(565,-105,-61)
(566,-106,-48)
(569,-108,-50)
(548,-129,-46)
(566,-125,-49)
(565,-123,-45)
(560,-127,-38)
(570,-134,-45)
(558,-131,-47)
(557,-133,-48)
(553,-136,-48)
(559,-130,-44)
(554,-144,-36)
(553,-151,-35)
(561,-151,-36)
(553,-146,-25)
(562,-143,-23)
(555,-148,-15)
(563,-152,-19)
(558,-140,-7)
(557,-149,-10)
(550,-149,-11)
(554,-153,-9)
(561,-157,5)
(559,-156,-2)
(556,-159,0)
(553,-153,15)
(557,-153,14)
(552,-163,31)
(555,-153,29)
(552,-156,28)
(560,-152,36)
(558,-146,31)
(556,-148,42)
(549,-147,51)
(558,-143,58)
(562,-139,60)
(561,-148,53)
(553,-141,71)
(552,-150,70)
(552,-137,73)
(562,-140,82)
(560,-140,84)
(560,-129,91)
(561,-129,105)
(562,-138,88)
(555,-125,100)
(550,-125,100)
(559,-124,109)
(556,-121,111)
(559,-133,114)
(556,-128,112)
(552,-121,113)
(550,-108,115)
(550,-122,120)
(559,-108,129)
(551,-118,131)
(561,-106,126)
(557,-90,116)
(549,-99,133)
(558,-91,131)
(554,-89,126)
(556,-77,129)
(557,-85,133)
(560,-78,117)
(559,-69,126)
(560,-66,135)
(555,-54,126)
(552,-55,123)
(546,-43,130)
(559,-47,130)
(558,-44,127)
(566,-41,129)
(555,-31,132)
(561,-22,125)
(552,-25,135)
(557,-16,127)
(557,-15,132)
(564,-17,132)
(553,0,129)
(560,9,125)
(557,8,122)
(552,12,121)
(558,10,134)
(545,23,125)
(554,22,124)
(557,23,124)
(545,33,125)
(554,34,128)
(558,37,121)
(560,48,119)
(548,39,129)
(564,49,125)
(560,43,126)
(557,56,120)
(550,58,119)
(562,67,113)
(565,66,117)
(564,68,105)
(552,67,118)
(548,63,126)
(558,82,112)
(558,77,111)
(556,75,102)
(546,67,95)
(559,88,92)
(566,81,90)
(561,87,102)
(560,77,94)
(552,74,80)
(559,79,63)
(559,76,71)
(554,78,67)
(557,84,68)
(558,87,51)
(557,86,61)
(568,86,50)
(558,86,34)
(558,81,46)
(568,80,28)
(561,76,26)
(560,73,26)
(557,74,15)
(563,75,22)
(559,77,0)
(565,77,5)
(562,79,8)
(564,70,-1)
(560,62,-5)
(569,73,-5)
(567,68,-17)
(570,60,-4)
(569,59,-23)
(565,59,-19)
(558,61,-31)
(572,55,-37)
(578,52,-36)
(568,59,-37)
(572,48,-38)
(571,52,-40)
(573,46,-46)
(579,41,-50)
(579,45,-45)
(575,31,-42)
(572,26,-46)
(564,24,-51)
(577,19,-48)
(572,10,-51)
(574,17,-48)
(567,3,-43)
(575,4,-59)
(584,-6,-46)
(571,-4,-50)
(573,-6,-53)
(581,-12,-60)
(578,-27,-36)
(579,-10,-50)
(583,-25,-42)
(574,-28,-45)
(573,-31,-57)
(587,-30,-51)
(578,-33,-49)
(572,-38,-51)
(576,-40,-51)
(572,-46,-47)
(574,-49,-50)
(577,-53,-45)
(590,-51,-49)
(576,-56,-53)
(575,-49,-43)
(580,-53,-49)
(586,-60,-33)
(568,-59,-43)
(574,-57,-40)
(587,-56,-54)
(584,-63,-49)
(578,-64,-48)
(571,-56,-45)
(574,-64,-52)
(576,-62,-43)
(582,-57,-45)
(576,-61,-44)
(585,-59,-34)
(576,-55,-57)
(574,-52,-47)
(574,-53,-45)
(582,-60,-48)
(585,-57,-57)
(572,-50,-44)
(583,-59,-38)
(579,-52,-41)
(581,-48,-39)
(581,-49,-39)
